cumPktCount,burstNum,burstSize,pktsBurst,pktsFlow,maxBytesFlow,fractionFlowBytes
8929,2733,1504,1,1,1504,1.0
8930,2734,1500,1,1,1500,1.0
8932,2735,2908,2,1,1504,0.51719394773
8945,2736,10177,13,3,4362,0.428613540336
8947,2737,1560,2,1,1504,0.964102564103
8955,2738,5031,8,1,1504,0.298946531505
8965,2739,7713,10,1,1504,0.194995462207
8966,2740,1424,1,1,1424,1.0
8979,2741,11400,13,2,3000,0.263157894737
8995,2742,14892,16,2,3008,0.201987644373
9002,2743,7580,7,1,1504,0.198416886544
9008,2744,4700,6,1,1504,0.32
9010,2745,1560,2,1,1504,0.964102564103
9017,2746,5760,7,2,1920,0.333333333333
9026,2747,6854,9,2,3008,0.438867814415
9030,2748,2079,4,1,1504,0.723424723425
9032,2749,1568,2,1,1504,0.959183673469
9041,2750,6990,9,1,1504,0.215164520744
9052,2751,7382,11,1,1504,0.203738824167
9053,2752,1504,1,1,1504,1.0
9054,2753,64,1,1,64,1.0
9055,2754,1504,1,1,1504,1.0
9065,2755,5943,10,1,1504,0.253070839643
9067,2756,2192,2,2,2192,1.0
9068,2757,1504,1,1,1504,1.0
9080,2758,7840,12,2,3008,0.383673469388
9081,2759,1504,1,1,1504,1.0
9087,2760,3216,6,1,1504,0.467661691542
9095,2761,9030,8,2,3008,0.333111849391
9096,2762,1504,1,1,1504,1.0
9102,2763,5210,6,1,1504,0.2886756238
9107,2764,3582,5,1,1504,0.419877163596
9108,2765,1504,1,1,1504,1.0
9111,2766,158,3,1,56,0.354430379747
9112,2767,1504,1,1,1504,1.0
9113,2768,1504,1,1,1504,1.0
9118,2769,1755,5,1,1504,0.85698005698
9120,2770,102,2,1,56,0.549019607843
9121,2771,1504,1,1,1504,1.0
9133,2772,7093,12,2,3008,0.424080078951
9141,2773,6173,8,1,1504,0.243641665317
9143,2774,2009,2,1,1504,0.748631159781
9149,2775,3716,6,1,1504,0.404736275565
9151,2776,1149,2,1,1089,0.947780678851
9156,2777,4542,5,1,1504,0.331131660062
9157,2778,1504,1,1,1504,1.0
9158,2779,1504,1,1,1504,1.0
9163,2780,4934,5,1,1504,0.304823672477
9165,2781,1767,2,1,1504,0.851160158461
9166,2782,1504,1,1,1504,1.0
9169,2783,1618,3,1,1504,0.929542645241
9170,2784,1504,1,1,1504,1.0
9171,2785,204,1,1,204,1.0
9172,2786,1504,1,1,1504,1.0
9173,2787,1504,1,1,1504,1.0
9175,2788,2193,2,1,1504,0.685818513452
9179,2789,3333,4,2,1773,0.53195319532
9180,2790,1504,1,1,1504,1.0
9188,2791,8543,8,2,3008,0.352101135433
9192,2792,228,4,1,68,0.298245614035
9193,2793,68,1,1,68,1.0
9194,2794,1504,1,1,1504,1.0
9198,2795,1662,4,1,1504,0.904933814681
9199,2796,1404,1,1,1404,1.0
9200,2797,1504,1,1,1504,1.0
9202,2798,1572,2,1,1504,0.956743002545
9203,2799,1504,1,1,1504,1.0
9210,2800,2321,7,1,1404,0.604911676002
9212,2801,1550,2,1,1504,0.970322580645
9215,2802,1600,3,1,1504,0.94
9224,2803,3469,9,1,1504,0.433554338426
9225,2804,1096,1,1,1096,1.0
9231,2805,3157,6,1,1504,0.476401647133
9244,2806,9198,13,2,3008,0.327027614699
9245,2807,56,1,1,56,1.0
9246,2808,1504,1,1,1504,1.0
9266,2809,18324,20,7,10472,0.571490940843
9267,2810,1504,1,1,1504,1.0
9275,2811,3335,8,1,1504,0.450974512744
9276,2812,1404,1,1,1404,1.0
9282,2813,1884,6,1,1504,0.7983014862
9286,2814,601,4,1,285,0.474209650582
9288,2815,1367,2,1,1311,0.959034381858
9292,2816,352,4,1,204,0.579545454545
9293,2817,115,1,1,115,1.0
9295,2818,112,2,1,56,0.5
9296,2819,56,1,1,56,1.0
9300,2820,1656,4,1,1504,0.908212560386
9301,2821,1404,1,1,1404,1.0
9302,2822,1504,1,1,1504,1.0
9304,2823,1223,2,1,1164,0.9517579722
9305,2824,1404,1,1,1404,1.0
9306,2825,46,1,1,46,1.0
9307,2826,56,1,1,56,1.0
9308,2827,1504,1,1,1504,1.0
9311,2828,3042,3,1,1504,0.494411571335
9312,2829,438,1,1,438,1.0
9315,2830,4264,3,1,1504,0.352720450281
9318,2831,3232,3,1,1504,0.465346534653
9319,2832,204,1,1,204,1.0
9320,2833,1504,1,1,1504,1.0
9321,2834,56,1,1,56,1.0
9322,2835,915,1,1,915,1.0
9324,2836,112,2,1,56,0.5
9336,2837,5246,12,2,1685,0.321197102554
9340,2838,1720,4,1,1504,0.874418604651
9342,2839,1554,2,1,1504,0.967824967825
9345,2840,3064,3,1,1504,0.490861618799
9346,2841,1504,1,1,1504,1.0
9358,2842,5622,12,1,1504,0.267520455354
9359,2843,1504,1,1,1504,1.0
9361,2844,1568,2,1,1504,0.959183673469
9363,2845,96,2,1,50,0.520833333333
9365,2846,1568,2,1,1504,0.959183673469
9366,2847,1504,1,1,1504,1.0
9367,2848,397,1,1,397,1.0
9368,2849,67,1,1,67,1.0
9369,2850,1504,1,1,1504,1.0
9374,2851,2046,5,1,1504,0.735092864125
9375,2852,1504,1,1,1504,1.0
9376,2853,1504,1,1,1504,1.0
9380,2854,3104,4,1,1504,0.484536082474
9393,2855,14599,13,3,4512,0.309062264539
9398,2856,6072,5,1,1504,0.247694334651
9400,2857,3008,2,1,1504,0.5
9401,2858,558,1,1,558,1.0
9402,2859,56,1,1,56,1.0
9406,2860,3163,4,2,1613,0.509958899779
9412,2861,3409,6,1,1504,0.441185098269
9416,2862,3149,4,2,1589,0.504604636393
9419,2863,595,3,1,483,0.811764705882
9422,2864,869,3,1,354,0.407364787112
9425,2865,1596,3,1,1504,0.942355889724
9426,2866,56,1,1,56,1.0
9427,2867,46,1,1,46,1.0
9429,2868,92,2,2,92,1.0
9430,2869,1149,1,1,1149,1.0
9431,2870,1404,1,1,1404,1.0
9443,2871,5240,12,2,1607,0.306679389313
9445,2872,1456,2,1,1404,0.964285714286
9448,2873,876,3,1,774,0.883561643836
9449,2874,1504,1,1,1504,1.0
9451,2875,2500,2,1,1404,0.5616
9453,2876,1454,2,1,1404,0.965612104539
9454,2877,56,1,1,56,1.0
9456,2878,189,2,1,133,0.703703703704
9457,2879,56,1,1,56,1.0
9460,2880,1708,3,1,1504,0.88056206089
9461,2881,56,1,1,56,1.0
9462,2882,1444,1,1,1444,1.0
9465,2883,3064,3,1,1504,0.490861618799
9468,2884,1772,3,1,1081,0.610045146727
9469,2885,46,1,1,46,1.0
9470,2886,1504,1,1,1504,1.0
9473,2887,2672,3,1,1444,0.540419161677
9474,2888,56,1,1,56,1.0
9476,2889,149,2,1,103,0.691275167785
9477,2890,1504,1,1,1504,1.0
9479,2891,1510,2,1,1454,0.962913907285
9481,2892,132,2,1,68,0.515151515152
9482,2893,1454,1,1,1454,1.0
9484,2894,1504,2,1,1454,0.966755319149
9485,2895,61,1,1,61,1.0
9487,2896,1560,2,1,1504,0.964102564103
9488,2897,64,1,1,64,1.0
9489,2898,64,1,1,64,1.0
9491,2899,3008,2,1,1504,0.5
9495,2900,2862,4,1,1454,0.508036338225
9497,2901,1554,2,1,1504,0.967824967825
9498,2902,1484,1,1,1484,1.0
9499,2903,1504,1,1,1504,1.0
9500,2904,1504,1,1,1504,1.0
9501,2905,1504,1,1,1504,1.0
9503,2906,106,2,1,56,0.528301886792
9509,2907,328,6,3,180,0.548780487805
9511,2908,112,2,1,56,0.5
9516,2909,1797,5,1,1504,0.836950473011
9517,2910,56,1,1,56,1.0
9519,2911,1599,2,1,1504,0.940587867417
9520,2912,46,1,1,46,1.0
9525,2913,3885,5,2,1649,0.424453024453
9526,2914,1454,1,1,1454,1.0
9527,2915,1069,1,1,1069,1.0
9535,2916,7358,8,3,3751,0.509785267736
9538,2917,1610,3,1,1504,0.934161490683
9539,2918,1504,1,1,1504,1.0
9540,2919,56,1,1,56,1.0
9541,2920,580,1,1,580,1.0
9542,2921,56,1,1,56,1.0
9543,2922,50,1,1,50,1.0
9544,2923,1504,1,1,1504,1.0
9546,2924,120,2,1,64,0.533333333333
9555,2925,4839,9,2,2908,0.60095060963
9556,2926,1504,1,1,1504,1.0
9559,2927,152,3,1,56,0.368421052632
9560,2928,1504,1,1,1504,1.0
9561,2929,173,1,1,173,1.0
9562,2930,1504,1,1,1504,1.0
9563,2931,1133,1,1,1133,1.0
9564,2932,1504,1,1,1504,1.0
9565,2933,64,1,1,64,1.0
9569,2934,378,4,2,266,0.703703703704
9570,2935,56,1,1,56,1.0
9577,2936,4179,7,1,1504,0.359894711654
9590,2937,7914,13,2,2908,0.367450088451
9594,2938,5966,4,1,1504,0.252095206168
9599,2939,4636,5,1,1504,0.324417601381
9600,2940,56,1,1,56,1.0
9605,2941,4987,5,2,1915,0.383998395829
9606,2942,1504,1,1,1504,1.0
9614,2943,4746,8,2,3008,0.633796881584
9615,2944,1504,1,1,1504,1.0
9622,2945,3879,7,1,1504,0.387728796081
9623,2946,1504,1,1,1504,1.0
9627,2947,1674,4,1,1504,0.898446833931
9629,2948,92,2,2,92,1.0
9630,2949,50,1,1,50,1.0
9633,2950,3060,3,1,1504,0.491503267974
9634,2951,46,1,1,46,1.0
9636,2952,170,2,1,124,0.729411764706
9640,2953,4611,4,1,1504,0.326176534374
9641,2954,50,1,1,50,1.0
9642,2955,1504,1,1,1504,1.0
9645,2956,2533,3,1,1504,0.59376233715
9646,2957,1444,1,1,1444,1.0
9653,2958,4637,7,2,1916,0.413198188484
9654,2959,1504,1,1,1504,1.0
9655,2960,541,1,1,541,1.0
9658,2961,1606,3,1,1504,0.936488169365
9659,2962,46,1,1,46,1.0
9661,2963,1560,2,1,1504,0.964102564103
9662,2964,1504,1,1,1504,1.0
9663,2965,133,1,1,133,1.0
9664,2966,1504,1,1,1504,1.0
9667,2967,2242,3,1,1504,0.670829616414
9668,2968,101,1,1,101,1.0
9669,2969,1504,1,1,1504,1.0
9670,2970,1504,1,1,1504,1.0
9672,2971,1489,2,1,948,0.636668905306
9674,2972,114,2,1,64,0.561403508772
9675,2973,1504,1,1,1504,1.0
9680,2974,407,5,1,201,0.493857493857
9681,2975,1504,1,1,1504,1.0
9682,2976,1494,1,1,1494,1.0
9686,2977,5986,4,3,4482,0.748747076512
9687,2978,1504,1,1,1504,1.0
9688,2979,56,1,1,56,1.0
9689,2980,56,1,1,56,1.0
9694,2981,1704,5,1,1504,0.882629107981
9696,2982,1293,2,1,1196,0.92498066512
9697,2983,1504,1,1,1504,1.0
9699,2984,106,2,1,56,0.528301886792
9700,2985,46,1,1,46,1.0
9704,2986,1814,4,1,1504,0.829106945976
9705,2987,1484,1,1,1484,1.0
9706,2988,1504,1,1,1504,1.0
9710,2989,3140,4,2,2322,0.73949044586
9711,2990,46,1,1,46,1.0
9712,2991,46,1,1,46,1.0
9716,2992,1707,4,1,1504,0.88107791447
9718,2993,1590,2,1,1504,0.945911949686
9721,2994,3671,3,1,1504,0.409697630074
9722,2995,1504,1,1,1504,1.0
9724,2996,96,2,1,50,0.520833333333
9725,2997,1504,1,1,1504,1.0
9726,2998,64,1,1,64,1.0
9727,2999,1504,1,1,1504,1.0
9728,3000,1441,1,1,1441,1.0
9732,3001,226,4,1,68,0.300884955752
9735,3002,156,3,2,100,0.641025641026
9736,3003,1504,1,1,1504,1.0
9737,3004,1486,1,1,1486,1.0
9738,3005,1504,1,1,1504,1.0
9739,3006,1486,1,1,1486,1.0
9741,3007,1554,2,1,1504,0.967824967825
9742,3008,1486,1,1,1486,1.0
9750,3009,650,8,1,271,0.416923076923
9753,3010,4436,3,1,1504,0.33904418395
9767,3011,9942,14,2,2970,0.298732649366
9773,3012,1651,6,1,1387,0.840096910963
9779,3013,5736,6,1,1504,0.26220362622
9780,3014,81,1,1,81,1.0
9781,3015,148,1,1,148,1.0
9785,3016,3114,4,1,1504,0.482980089917
9786,3017,1504,1,1,1504,1.0
9787,3018,56,1,1,56,1.0
9789,3019,260,2,1,204,0.784615384615
9790,3020,1504,1,1,1504,1.0
9792,3021,149,2,1,93,0.624161073826
9793,3022,56,1,1,56,1.0
9800,3023,3276,7,1,1504,0.459096459096
9802,3024,1588,2,1,1504,0.947103274559
9803,3025,1504,1,1,1504,1.0
9806,3026,186,3,1,84,0.451612903226
9807,3027,204,1,1,204,1.0
9811,3028,224,4,2,112,0.5
9812,3029,1504,1,1,1504,1.0
9815,3030,206,3,1,94,0.456310679612
9820,3031,1698,5,1,1504,0.885747938751
9821,3032,1504,1,1,1504,1.0
9842,3033,22630,21,10,14890,0.65797613787
9843,3034,1504,1,1,1504,1.0
9848,3035,345,5,1,133,0.385507246377
9849,3036,1504,1,1,1504,1.0
9859,3037,9133,10,3,4272,0.467754297602
9863,3038,1666,4,1,1504,0.902761104442
9901,3039,40357,38,5,7120,0.176425403276
9902,3040,1504,1,1,1504,1.0
9903,3041,1496,1,1,1496,1.0
9904,3042,1504,1,1,1504,1.0
9908,3043,1648,4,1,1496,0.907766990291
9909,3044,1444,1,1,1444,1.0
9912,3045,1681,3,1,1504,0.894705532421
9913,3046,1504,1,1,1504,1.0
9919,3047,3152,6,1,1504,0.477157360406
9920,3048,1504,1,1,1504,1.0
9921,3049,56,1,1,56,1.0
9922,3050,85,1,1,85,1.0
9923,3051,1504,1,1,1504,1.0
9924,3052,56,1,1,56,1.0
9926,3053,102,2,1,56,0.549019607843
9928,3054,145,2,1,99,0.68275862069
9929,3055,1504,1,1,1504,1.0
9930,3056,1504,1,1,1504,1.0
9932,3057,410,2,1,354,0.863414634146
9940,3058,8096,8,2,3008,0.371541501976
9941,3059,76,1,1,76,1.0
9942,3060,1285,1,1,1285,1.0
9951,3061,3384,9,1,1504,0.444444444444
9952,3062,1504,1,1,1504,1.0
